,first_page_exposure,stars,polarity,subjectivity,GunningFog,ReadingTime,activity_group,ease_group,feeling_group,food_group,judgement_group,location_group,misc_group,price_group,service_group,time_group,venue_group,helpfulness_prob
4113275,28.41171296313405,5.0,0.9442,0.61875,7.55,6.16,1,0,2,2,1,0,0,0,0,0,3,0.43405762855720176
2521541,42.91208333335817,2.0,-0.6908,0.2875,12.68,1.79,0,0,0,0,1,0,0,0,2,0,1,0.3571150279104865
2223244,-2534.052002314944,2.0,0.8481,0.4012400793650793,15.25,6.73,1,0,0,3,3,3,1,0,0,2,0,0.4012803481757481
2035196,518.0520486114547,1.0,0.2732,0.5166666666666667,5.13,3.63,1,2,0,1,1,0,0,0,2,0,0,0.43052073202619073
4620591,290.38778935186565,1.0,0.1779,0.3053030303030303,5.4,10.09,4,0,0,4,2,0,4,0,4,5,4,0.47216623260103613
1637622,83.76719907438383,4.0,0.7845,0.4847985347985348,6.87,7.57,3,1,0,4,5,0,0,0,2,1,2,0.44453054012069204
3901563,57.28990740748122,5.0,0.9912,0.5144146825396826,7.68,10.5,0,0,1,8,4,2,1,0,0,1,1,0.5767316244232793
768763,137.75346064800397,2.0,0.9371,0.4472222222222222,12.28,6.11,2,1,1,2,5,1,0,0,0,1,3,0.5010185708853462
4338581,297.5995833328925,4.0,0.9231,0.6607142857142857,7.13,4.45,0,0,0,4,3,0,0,1,0,0,1,0.39282192276384503
3701287,-2454.737766203936,1.0,-0.6486,0.525,8.26,3.63,2,0,0,1,1,0,1,0,3,1,0,0.26562073865591046
4012055,264.76883101882413,1.0,-0.296,0.6666666666666666,7.25,5.88,2,0,0,2,3,0,4,0,4,1,0,0.31810642971665337
2080117,23.186504629906267,5.0,0.9438,0.5869047619047619,6.35,2.32,0,0,0,4,3,0,0,0,0,0,0,0.3111561206525424
2676404,54.66230324096978,5.0,0.9974,0.6447272727272728,5.65,25.3,5,3,0,11,15,5,0,0,2,1,1,0.8811798958678009
469392,37.984178240876645,3.0,-0.34,0.441235770402437,7.31,8.92,4,1,0,4,3,0,0,1,2,3,2,0.49972562169971835
3959191,57.17299768514931,4.0,0.9118,0.4,4.8,2.95,0,0,0,5,2,1,0,0,0,1,0,0.3951843318963399
1294555,78.34593749977648,4.0,0.984,0.5261904761904762,8.45,16.53,5,2,1,8,16,4,0,2,3,0,0,0.747301173352543
2362768,118.46620370354503,5.0,0.7184,0.625,5.66,2.01,0,0,1,0,0,0,0,0,1,0,0,0.2987451891156627
688128,130.67393518518656,5.0,0.8807,0.5,6.1,2.79,0,0,0,1,0,0,1,0,2,0,0,0.29220336437718575
2105859,220.51666666660455,3.0,0.9886,0.5355072463768116,6.97,16.29,3,0,0,11,8,0,1,6,1,1,1,0.7611644642591207
2747105,-3228.167349536903,4.0,0.9877,0.58,5.62,6.4,1,0,0,6,4,0,0,0,2,0,0,0.3017283162239658
3584328,903.6276620370336,5.0,0.9859,0.6812770562770564,9.29,7.74,0,0,1,3,6,0,0,0,0,0,1,0.49168270890500143
2203168,232.75434027798477,5.0,0.8689,0.9375,6.61,1.75,1,0,0,2,0,0,0,0,0,0,0,0.2376874834266758
2970177,281.01025462988764,4.0,0.6637,0.5972222222222222,3.6,1.09,0,0,0,1,4,1,0,0,0,0,0,0.32476368986446147
4633803,68.54979166667908,3.0,0.9841,0.431969696969697,7.95,15.23,7,0,1,8,9,5,1,1,0,3,2,0.7473172410442469
4089401,346.6126504633576,5.0,0.765,0.2675824175824176,9.1,3.79,1,0,1,2,2,1,0,0,0,0,0,0.4388299006393426
4167455,148.90521990740672,4.0,0.91,0.66375,3.37,2.29,0,0,0,3,4,1,0,0,0,0,1,0.3404356297543384
1500414,260.3382986113429,4.0,0.8126,0.3265306122448979,6.4,2.76,1,0,0,2,2,0,0,0,0,0,0,0.4002635158743151
497531,107.76474537048487,5.0,0.9844,0.5208253968253969,5.12,6.54,2,0,0,4,7,0,0,0,0,1,3,0.4344669965719737
1434690,128.67333333333954,2.0,0.9878,0.3465063803299097,7.58,29.34,10,1,1,13,15,9,3,1,5,1,1,0.9362228591000118
3957824,987.7267939811572,4.0,0.9901,0.6770175438596491,6.96,11.91,2,0,1,9,8,1,0,0,0,2,1,0.6376066929737777
3538356,105.63865740736946,4.0,0.0296,0.3833333333333333,8.4,1.22,0,1,0,0,1,0,0,0,0,1,0,0.3251538404626565
1531317,27.51202546292916,4.0,0.8561,0.65,4.58,2.41,0,0,1,8,4,0,0,0,0,0,0,0.3422386852171791
1866285,692.1251967591234,1.0,0.2392,0.474829931972789,6.54,4.52,1,0,0,3,1,0,3,0,5,1,0,0.3396142217869383
1540414,59.23736111121252,4.0,0.9901,0.4389652014652014,7.47,15.57,3,1,1,9,7,0,2,0,2,1,1,0.6724817456728963
2046409,281.10680555552244,3.0,0.34,0.7083333333333334,4.16,2.97,0,0,0,1,4,1,1,0,1,2,0,0.32117333917261065
3431655,-1076.7690162039362,5.0,0.9081,0.7166666666666667,4.57,3.32,1,1,0,4,2,2,0,0,1,0,1,0.2788880610686729
2723420,-3281.026851851959,1.0,0.819,0.4884873151539818,7.98,18.82,7,0,1,10,3,1,0,0,2,4,1,0.7042527564311126
1078723,94.02427083346991,5.0,0.9643,0.93,8.01,2.92,2,0,0,3,4,1,0,0,0,0,1,0.2606857556010171
2964791,139.10238425945863,4.0,0.9849,0.5457716049382716,6.97,7.01,0,0,1,4,7,4,0,1,2,0,0,0.5129397394351631
3526129,4.387673611287028,4.0,0.9883,0.5659722222222222,5.89,13.6,5,4,0,6,9,1,0,0,1,6,0,0.5889013668550338
1940675,35.59958333335817,5.0,0.9964,0.6368279569892473,6.62,18.91,8,0,1,8,10,3,2,0,2,1,0,0.7152300234897448
259516,20.99049768550321,4.0,0.9477,0.5292063492063492,6.52,8.96,6,2,0,5,2,1,0,0,0,3,1,0.49023506051240134
1965490,17.838067129720002,5.0,0.9929,0.6631313131313132,9.7,16.36,11,1,0,6,5,2,0,2,6,2,1,0.5515042052547728
2600825,697.8715162039734,4.0,0.9559,0.6083333333333334,8.04,1.81,0,0,0,0,6,1,1,0,0,0,1,0.31898071735413275
1106347,-1948.969340277836,5.0,0.9723,0.6877777777777777,9.73,3.41,0,0,0,3,5,1,0,0,0,0,1,0.2559345204487762
1621078,73.16856481460854,5.0,0.9715,0.7000000000000001,5.71,5.23,1,0,0,7,7,0,0,0,2,1,1,0.3255256734030045
2610542,58.021168981678784,3.0,0.9756,0.5185185185185185,8.14,10.22,6,0,3,3,9,2,2,1,0,1,4,0.590081811629178
1892165,340.2261805557646,5.0,0.9531,0.5630952380952381,10.56,5.6,3,2,0,2,1,0,0,2,0,1,0,0.3926672131418502
1715991,466.4585069445893,4.0,0.8262,0.5035714285714287,4.48,3.41,0,0,0,4,3,0,0,0,2,1,1,0.35621618489277873
1480020,185.08222222188488,2.0,0.891,0.475,8.67,3.26,2,0,0,4,3,1,0,0,0,0,0,0.42186485603112767
4322432,97.8778703706339,5.0,0.9886,0.6422466422466422,7.38,6.24,5,0,1,4,7,1,0,1,2,1,2,0.36903508188681833
897043,18.075671296101063,5.0,0.9878,0.7177830940988835,5.8,8.64,4,1,1,5,5,1,1,0,0,1,1,0.44604717559739365
1119622,19.72076388867572,5.0,0.8841,0.5364285714285715,6.99,2.04,1,1,0,1,5,1,0,0,0,1,2,0.3022095706794253
2601838,19.034571759402752,4.0,0.8934,0.6124999999999999,6.18,2.66,1,3,0,3,3,1,0,0,0,1,0,0.32810330451066955
1598135,208.551446759142,5.0,0.9712,0.5947424242424242,8.13,4.92,1,0,0,1,3,0,0,0,2,1,0,0.3347766123726288
2263753,124.99796296283604,1.0,0.9088,0.5846153846153845,5.9,5.83,3,0,1,5,1,0,0,1,1,2,0,0.48099048493175744
1704951,30.27493055537343,4.0,0.8849,0.825,7.56,2.25,2,0,0,3,1,0,0,0,0,1,0,0.2646868159375252
4028549,196.5584143521264,1.0,0.5261,0.5246794871794873,9.87,16.06,2,0,0,1,5,5,0,1,0,2,4,0.8126722341248841
2851465,72.18878472223878,1.0,-0.9246,0.777020202020202,7.17,3.22,1,1,0,3,1,1,0,0,0,0,0,0.38837151818059523
1622221,135.13859953684732,4.0,0.9614,0.5928402366863905,7.91,6.82,1,0,3,5,4,1,0,0,0,1,0,0.5075508985757177
1892699,31.49944444419816,5.0,0.9629,0.4638888888888888,5.73,4.52,1,2,1,2,3,0,0,0,0,0,0,0.4100045599285501
4017948,72.91322916699573,4.0,0.8934,0.32,6.13,2.29,0,0,0,0,1,0,0,0,1,1,0,0.3595731939202381
2272288,-2597.8738657408394,5.0,0.9246,0.5038095238095238,6.34,3.06,0,0,0,1,4,2,1,0,1,0,0,0.24747521264124847
878281,34.60201388876885,5.0,0.8718,0.593,8.84,1.66,0,0,0,1,1,0,0,0,3,0,0,0.23810058557199337
43133,114.70449074078353,3.0,0.743,0.581,7.0,16.2,2,3,0,7,7,4,5,0,2,2,10,0.6298392708463808
3298893,168.58793981513008,2.0,0.934,0.5710317460317461,6.49,11.12,4,0,1,1,3,1,0,1,2,2,2,0.6111704610457853
3093696,-2523.8784490739927,1.0,-0.5106,0.545,10.07,2.78,2,0,0,0,1,0,1,0,0,1,0,0.2794500421649712
728464,113.9118865742348,5.0,0.9313,0.3935064935064935,8.75,1.87,1,1,0,1,4,0,0,0,0,0,1,0.32136067353079306
3269548,-3229.7467824076302,5.0,0.8355,0.605,7.0,2.56,1,0,0,1,3,1,0,0,0,0,0,0.21945762691826937
311591,138.01030092593282,1.0,-0.5719,0.2942176870748299,9.67,4.29,1,0,0,0,2,1,0,0,0,0,1,0.5173573121979296
2737724,-2964.0034722220157,5.0,0.9393,0.5874999999999999,8.04,2.38,1,0,0,2,0,0,0,0,0,0,1,0.21294385106421224
2326279,68.42710648151115,4.0,0.8828,0.5829725829725829,6.86,15.35,4,2,1,17,5,0,1,0,1,3,4,0.646424090837559
2352384,148.86431712983176,5.0,0.9773,0.6897222222222222,6.74,5.16,2,1,0,3,7,0,0,0,1,0,0,0.34680986426627175
581919,443.7037615743466,5.0,0.9824,0.5472222222222222,5.99,7.4,2,0,1,7,9,0,0,0,1,0,0,0.47565050094715505
4468461,-1604.9146527778355,5.0,0.8599,0.5787500000000001,8.56,4.16,1,0,0,1,3,1,0,0,0,0,2,0.3032914033846845
602999,12.82543981494382,5.0,0.743,0.5166666666666667,7.81,2.17,1,0,0,2,2,0,0,0,0,0,0,0.3095955083833177
3399610,64.47912037046626,5.0,0.9169,0.86,5.72,1.78,1,0,0,6,2,0,0,0,1,0,1,0.23211626819226283
2413148,230.3976851850748,2.0,0.9617,0.5683333333333334,6.6,4.99,0,0,0,7,6,1,1,0,0,0,1,0.454998742485998
3837045,143.08733796328306,5.0,0.9336,0.7000000000000001,11.02,3.83,2,0,0,3,2,1,0,0,1,1,1,0.2903956501202526
2862636,30.91039351839572,5.0,0.9451,0.6833333333333332,8.2,1.12,0,0,0,0,3,1,0,0,0,0,0,0.2655724615135927
3429322,-1625.0335879628549,4.0,0.9642,0.6968253968253968,6.8,4.88,1,1,1,9,5,1,0,0,0,1,0,0.33220748003456857
1845527,8.790567129850388,1.0,0.8789,0.419375,6.91,7.01,4,2,0,4,1,0,5,0,2,4,1,0.3626765499246728
2550586,651.2579861111008,2.0,0.7096,0.3787878787878788,8.53,5.73,3,1,0,3,4,2,1,0,0,1,0,0.511234670282889
3346506,275.64421296305954,1.0,0.7351,0.55,6.0,9.34,2,0,0,3,7,2,2,0,0,1,9,0.5801276687397596
1944281,125.62868055561556,5.0,0.9136,0.5606837606837607,4.57,4.42,1,0,0,2,3,1,1,0,2,1,2,0.3238727704389397
2196559,385.9404745372012,5.0,0.8885,0.4542857142857143,3.94,2.37,0,0,0,3,4,0,0,0,1,0,1,0.3407929597611229
4096895,61.50842592632398,5.0,0.9817,0.6365702479338844,8.37,11.19,6,2,1,13,7,1,0,0,2,1,0,0.504335843320728
2236368,14.43274305574596,5.0,0.6369,0.3897727272727272,5.9,3.07,0,0,2,0,3,0,0,0,0,3,0,0.37534492141351833
1168369,64.16722222231328,4.0,0.9442,0.7425,7.06,2.57,1,0,0,3,2,0,0,0,2,0,0,0.27089816220175345
1225563,283.81885416666046,5.0,0.4363,0.5791666666666666,4.95,2.57,1,0,1,0,0,0,0,0,0,0,0,0.34373332394927714
4316340,115.72017361084,4.0,0.9436,0.5865740740740741,7.87,6.74,3,0,1,3,3,2,0,0,0,1,0,0.4736423899675757
27462,41.26174768479541,2.0,0.8555,0.6964814814814816,6.96,2.64,1,0,0,2,1,0,0,0,1,0,1,0.33614742805924086
4107532,73.80123842600733,3.0,-0.0505,0.5113095238095239,6.74,8.61,4,0,1,5,2,1,1,0,1,0,0,0.5284063988994967
2703700,155.28490740759298,4.0,0.9432,0.7575000000000001,5.82,3.45,1,0,0,2,5,1,0,2,1,0,0,0.33954514861525903
594630,48.23061342630536,5.0,0.9817,0.7675,9.93,3.91,1,0,0,0,9,0,0,0,1,0,1,0.28809498077334167
3323170,175.2346064816229,4.0,0.2955,0.5666666666666668,7.33,5.79,3,0,1,4,2,1,0,1,0,2,0,0.4396677376345147
1652879,53.55524305533618,4.0,0.9485,0.8333333333333334,6.67,3.63,1,0,0,5,3,1,0,0,0,0,1,0.3240785347850239
2439365,243.0950347222388,5.0,0.9641,0.63,2.28,1.16,0,0,1,2,3,0,0,0,2,0,0,0.2750157415014722
3605267,65.05690972227603,5.0,0.7332,0.5238095238095238,6.63,4.16,1,0,0,2,2,1,0,0,2,0,1,0.3437171624723222
1063314,18.849143518600613,5.0,0.9771,0.547077922077922,5.69,8.34,3,2,1,4,6,0,0,0,0,2,1,0.48041966963992044
4350028,179.38555555557832,5.0,0.961,0.5092592592592592,3.6,4.64,0,1,2,2,4,0,0,2,0,0,1,0.4557936229727797
3638883,-2551.111412037164,3.0,0.872,0.4577777777777777,12.86,3.92,0,0,0,4,1,0,1,0,2,0,0,0.2593095270508102
152579,453.2585879629478,3.0,0.4404,0.5416666666666666,9.89,1.94,1,0,0,1,1,0,0,0,0,0,0,0.34716529279391795
2919695,316.96217592572793,4.0,0.9758,0.4636363636363637,6.62,5.44,2,0,1,2,3,1,0,0,0,1,2,0.46373999220622597
1008902,98.91956018516794,1.0,-0.5803,0.3241269841269841,7.42,5.58,0,0,0,2,4,1,3,0,5,3,0,0.37431196421957885
1506001,38.00408564787358,5.0,0.9081,0.58,8.65,2.1,1,2,0,3,2,0,0,0,0,0,0,0.2906442035949256
3886926,693.7089467588812,4.0,0.8531,0.7,4.61,3.26,0,0,0,2,2,0,1,0,2,0,0,0.3125155580463244
2299161,129.59932870371267,5.0,0.9747,0.4312091503267974,7.74,13.44,3,3,1,8,7,0,1,1,2,4,1,0.5870852975836436
1420842,-3239.993657407351,4.0,0.5423,0.4944444444444444,7.06,2.84,0,0,0,2,1,1,0,1,2,0,0,0.240258701869539
648355,29.125034722033888,5.0,0.9657,0.5333333333333333,5.75,3.32,0,0,1,2,4,2,0,1,0,1,0,0.3852776262593488
505379,226.67487268522385,5.0,0.9709,0.4213352007469654,11.04,6.96,2,0,0,5,1,1,1,0,1,1,1,0.41819355449453927
4430969,18.91881944425404,4.0,0.9522,0.5282051282051282,6.8,4.16,0,0,0,6,3,0,0,0,0,1,1,0.384495119178765
2611417,87.19167824089527,5.0,0.9924,0.4931235431235432,6.02,12.18,3,1,2,10,12,4,0,0,1,1,1,0.6591528695440817
3406823,21.20626157382503,5.0,0.9451,0.6875,7.16,1.92,0,0,0,1,4,0,0,0,1,0,1,0.26321946189694745
1637546,48.6912731481716,5.0,0.9081,0.72,11.17,1.82,1,0,0,4,2,0,0,0,1,0,0,0.23872839737796595
292476,1077.0071064815857,4.0,0.8271,0.6725,7.5,4.07,1,0,0,1,2,1,1,0,1,1,0,0.35582223433448656
426735,48.664687499869615,5.0,0.9776,0.6565555555555557,6.43,12.78,5,1,0,23,4,3,0,1,1,0,0,0.6041544338326463
798317,1000.948217592202,4.0,0.9705,0.6541958041958043,8.99,6.73,0,2,0,0,7,1,1,0,2,2,0,0.4069443069786362
4055038,22.98284722212702,3.0,0.7843,0.5627917833800187,7.52,12.65,2,1,0,7,4,0,1,0,3,1,2,0.5718668135379767
153989,53.71028935210779,5.0,0.8834,0.6900000000000001,10.13,1.95,0,0,0,3,2,0,0,0,0,0,1,0.2689089133342839
1420507,93.56251157447696,5.0,0.9417,0.492016317016317,4.64,9.65,5,1,0,7,11,0,2,0,1,1,2,0.4595220351512262
4118293,14.764791666995734,4.0,0.9736,0.4578947368421053,7.08,12.44,2,1,0,9,1,1,0,0,3,1,2,0.5963376390825743
958399,280.97761574108154,1.0,-0.9451,0.6791666666666667,5.09,4.52,2,0,0,2,2,0,0,0,3,4,0,0.357323795087828
912428,-3166.915590277873,3.0,0.9371,0.4827777777777777,7.94,10.39,3,1,0,3,6,3,0,3,0,2,0,0.5183451524221306
18973,97.9687615740113,4.0,0.91,0.8125,7.33,1.35,0,0,0,2,2,0,0,0,0,0,1,0.26297600860937537
1201798,111.7090740739368,5.0,0.9633,0.638888888888889,8.02,4.01,1,3,0,6,2,0,0,0,2,1,0,0.2923550981667054
199849,511.0384722221643,4.0,0.8271,0.5333333333333333,9.71,1.32,1,0,0,1,3,1,0,0,0,0,1,0.320244509521213
3343912,624.5827662036754,1.0,-0.1179,0.4743055555555556,6.85,6.96,3,0,0,0,2,0,1,0,1,0,1,0.5311746696426739
1372221,57.96414351882413,2.0,0.93,0.7316568047337277,7.9,9.81,4,0,0,7,7,2,2,1,0,0,0,0.5370602426483534
4627322,-2653.948229166679,1.0,-0.5994,0.2305555555555555,5.34,5.32,9,3,0,0,0,1,2,0,0,2,1,0.36199671423168445
2270091,554.6782291666605,3.0,0.9958,0.5300011700011699,6.16,22.9,3,0,0,19,21,2,4,0,1,3,3,0.8334269567320858
3183179,65.1813310184516,5.0,0.8689,0.5663265306122449,7.26,3.63,0,0,0,2,2,1,0,0,0,1,0,0.35129090386888484
2276653,274.58199074072763,5.0,0.8625,0.875,5.67,1.13,1,0,0,0,2,0,0,0,0,0,0,0.23792711860267618
4219597,13.330277777742594,2.0,0.8481,0.6,7.13,6.46,2,0,0,0,1,1,2,1,1,2,0,0.42281039065328363
3019581,67.02108796313405,4.0,0.9162,0.6459183673469387,7.4,4.25,3,0,0,3,4,0,0,0,0,0,0,0.3584461820076575
1363258,8.383831018581986,5.0,0.9412,0.7055555555555556,5.08,2.06,0,0,0,2,3,0,0,0,2,0,0,0.2561182145093012
2988203,27.1127430559136,4.0,0.9423,0.7527777777777778,2.8,2.25,2,0,0,1,5,1,0,1,0,2,0,0.30225596989996145
4559840,-2370.9779861113057,5.0,0.9179,0.7,10.19,1.88,1,0,0,5,1,0,0,0,0,0,1,0.19473031941926305
2821145,97.67714120354503,5.0,0.7845,0.3333333333333333,6.1,1.29,1,0,0,0,1,0,0,0,0,0,0,0.3291004957086298
2330710,79.1789351850748,4.0,0.9575,0.5185185185185186,3.68,3.0,1,0,1,0,2,0,0,2,3,0,1,0.3461866683134312
2294857,294.90172453736886,1.0,-0.6823,0.5296296296296297,3.89,3.31,1,1,0,0,1,0,1,0,2,1,0,0.3861648141321243
450562,13.712974537163973,5.0,0.8625,0.3666666666666667,6.78,2.1,0,1,0,0,2,1,1,0,0,1,0,0.32465770212448464
2864365,102.36711805546656,5.0,0.9858,0.5942982456140351,5.47,9.92,3,0,0,9,10,3,0,1,0,1,1,0.5607352636879603
639710,76.71637731511146,4.0,0.8519,0.6222222222222222,5.2,2.76,1,0,0,2,1,1,0,0,2,0,0,0.31335294047056955
161778,187.81657407386228,4.0,0.9729,0.6583333333333333,6.31,4.17,1,0,1,2,3,1,0,0,3,0,0,0.34254909254206817
2883295,5.151111111044884,4.0,0.9404,0.5537037037037038,3.45,2.97,1,1,0,4,6,2,0,0,0,0,0,0.3812519768590523
1812097,15.460185185074806,1.0,-0.6486,0.6479411764705882,8.26,11.27,2,0,1,5,3,3,1,0,1,0,1,0.6499251196693535
3473032,65.97334490716457,3.0,0.9413,0.4513888888888889,7.57,5.32,2,0,0,2,3,1,0,0,4,0,2,0.3889762470935236
2319768,124.76690972223878,1.0,0.8731,0.5660714285714284,7.46,8.12,2,0,1,4,6,1,1,1,1,0,0,0.5666922444991306
3895433,414.5614930554293,4.0,0.4404,0.45,8.01,1.47,0,1,0,2,1,0,0,0,0,0,0,0.33959189535082435
1942223,6.747013888787478,5.0,0.9799,0.5932291666666667,7.47,6.38,1,1,0,4,5,4,0,0,5,2,1,0.3438561008471853
2932817,20.88085648138076,5.0,0.9709,0.5185239973701512,8.38,6.87,2,0,0,7,7,0,0,1,2,0,2,0.4073049468983967
2038766,86.03758101863787,2.0,0.8779,0.5906060606060606,9.29,8.76,5,0,1,5,6,1,1,0,0,0,0,0.5429088968305693
3966516,681.2460879627615,3.0,0.9509,0.5277777777777778,8.65,4.83,1,0,0,3,6,1,0,0,2,0,1,0.4219919915653221
1794147,24.810717592481524,5.0,0.9349,0.5796212121212121,9.47,4.08,0,2,0,5,3,0,0,0,2,1,1,0.3020730027681947
4591778,120.137986110989,3.0,0.8062,0.7060606060606062,6.58,5.63,2,0,0,0,6,2,0,0,0,0,1,0.4421242444015953
496298,25.422291666734964,5.0,0.9554,0.7037037037037037,8.42,4.42,4,0,1,0,4,1,0,0,0,2,0,0.32640663356752886
2670314,83.12884259223938,5.0,0.9955,0.578634336677815,6.37,9.81,5,0,2,3,11,0,0,0,2,3,0,0.4810675107573651
2861073,81.69438657397404,4.0,0.5423,0.6458333333333334,5.67,1.94,1,2,0,2,1,0,0,0,2,0,0,0.27438384490160767
4649687,12.831736111082137,5.0,0.7506,0.5750000000000001,11.37,1.13,1,1,0,2,1,0,0,0,0,0,0,0.25777413852767406
1552306,900.6139236111194,4.0,0.5414,0.428968253968254,4.55,6.2,0,1,0,3,4,0,0,0,0,4,1,0.48358032061878214
478781,44.01950231473893,3.0,0.9485,0.5523809523809524,5.51,3.19,1,0,0,5,7,1,1,1,0,0,0,0.3811895837469649
2409363,54.86916666664183,3.0,-0.34,0.4875,6.88,3.33,2,0,0,2,0,0,1,0,0,1,0,0.3620163760157279
4344941,413.31133101833984,5.0,0.9802,0.4627371273712737,8.43,18.8,2,1,0,7,12,2,3,0,1,2,3,0.7398395878769461
1011127,91.89271990722044,4.0,0.9022,0.6775,6.32,2.26,4,0,0,3,1,0,0,0,1,0,0,0.27908537658694127
2962474,158.82684027776122,5.0,0.9053,0.5976923076923076,9.47,4.13,1,0,0,2,2,0,0,1,3,2,0,0.2864386181785987
1157384,19.12600694410503,5.0,0.9917,0.6348324514991179,6.1,18.27,14,1,3,16,10,1,1,1,0,0,0,0.7403980914889499
1620530,-2576.9911805554293,1.0,-0.9036,0.5442708333333334,9.13,11.25,3,1,0,7,5,0,4,0,3,1,3,0.3987833158959953
2104785,26.751053240615875,4.0,0.9661,0.6214285714285713,7.09,15.25,2,0,0,11,9,0,0,0,1,1,2,0.6773695540371382
2840087,184.81406249990687,3.0,0.9217,0.5916666666666667,8.8,5.45,0,0,0,5,2,0,0,0,1,1,1,0.41279936080087754
1355147,27.46103009255603,4.0,0.4196,0.6777777777777779,11.69,8.65,1,1,1,7,7,0,0,0,0,0,0,0.4944056430421384
738841,38.00571759277955,5.0,0.8379,0.7912698412698412,7.5,5.45,1,1,0,4,3,0,0,0,4,0,1,0.2809432906521468
2590593,1114.9392245369963,3.0,0.995,0.5474350649350649,7.79,22.83,10,2,1,10,18,0,1,0,2,5,4,0.8261104681704543
1089912,235.82490740763023,5.0,0.9337,0.6833333333333332,6.47,3.36,0,0,0,1,3,0,0,1,2,0,1,0.30093470065888356
2274565,330.12270833319053,3.0,0.6295,0.3414930555555556,7.18,6.95,2,0,0,3,2,2,1,0,2,2,0,0.4862673241340261
614730,121.04888888867572,5.0,0.9382,0.6761904761904762,5.34,3.04,1,0,0,3,1,0,0,0,2,0,0,0.2832865133886442
2514802,49.21274305554107,5.0,0.9686,0.5166666666666666,5.09,4.25,0,1,3,2,2,2,0,0,0,0,0,0.4519174527049075
4078321,6.955023148562759,5.0,0.9691,0.6420995670995672,5.82,4.48,2,1,0,4,4,0,0,0,0,0,0,0.35214450188157526
3945398,87.36568287061527,5.0,0.9356,0.5289010989010989,5.47,6.67,3,0,0,1,3,1,1,0,2,0,1,0.3921178555149199
616377,1510.907581018284,2.0,0.9828,0.4298821548821549,8.33,24.96,5,0,0,16,17,1,3,0,2,2,4,0.893020405763826
1862850,30.90927083371207,3.0,0.9787,0.5664434523809524,5.25,10.05,4,1,0,7,7,1,2,0,3,2,0,0.4679865548027687
3642672,-2866.8538078702986,5.0,0.6369,0.4883333333333333,10.19,1.53,0,0,0,1,2,0,0,0,0,1,0,0.2042179459542648
3220029,97.80238425917923,5.0,0.8834,0.6416666666666666,6.0,1.47,1,0,0,2,1,1,0,0,0,0,0,0.28604030161663285
1295404,117.06971064815298,5.0,0.9657,0.769047619047619,8.65,4.17,0,0,0,6,1,0,0,0,1,0,0,0.3051443208926962
1463174,245.10899305576456,2.0,-0.4767,0.3444444444444444,6.4,5.2,0,0,0,6,3,0,0,0,0,0,0,0.5261770760328156
2880880,17.392743055708706,5.0,0.8555,0.8136363636363637,6.5,3.31,1,0,0,3,2,0,0,0,0,0,0,0.2914783784832094
1795614,-3293.836574073881,5.0,0.9081,0.7321428571428572,6.8,1.07,0,0,1,0,1,0,0,0,0,1,0,0.17184288505822168
853731,263.8168865740299,3.0,0.6249,0.6958333333333334,8.14,3.94,1,0,0,4,6,1,0,0,1,0,0,0.36740992607228584
4046898,37.23577546328306,5.0,0.9062,0.6999503968253968,4.61,3.73,1,0,1,4,3,0,0,0,0,1,0,0.3367486049826518
108955,140.75173611100763,3.0,0.9779,0.4566666666666666,5.36,7.89,2,0,0,12,3,3,1,0,1,0,3,0.5338582347531685
2177974,26.8013888890855,4.0,0.9971,0.5472563732563732,10.15,41.28,4,2,3,12,16,6,1,2,2,8,1,0.9839536429994638
2255227,57.01645833346993,5.0,0.8221,0.6133333333333333,14.0,1.2,0,0,0,2,1,0,0,0,0,0,0,0.2513950550652452
2432924,119.98908564820886,2.0,0.6908,0.7800000000000001,4.92,1.51,0,0,0,1,1,0,0,0,1,0,0,0.30636380501841226
3770864,231.291701389011,4.0,0.9349,0.3438383838383838,9.07,16.57,6,0,0,0,3,1,4,0,6,7,10,0.5127298349829191
3322573,256.2000462966971,5.0,0.8807,0.5700000000000001,9.71,3.48,0,0,0,1,1,0,1,0,1,0,2,0.30260654377394985
3397816,95.35922453738748,5.0,0.9462,0.5254545454545454,7.4,4.05,0,3,0,1,3,1,1,0,2,0,2,0.3178194258700474
285775,569.9209143519402,4.0,0.7579,0.4014814814814815,6.12,5.46,2,0,0,4,4,2,2,0,0,0,0,0.4527019871047178
3927204,13.90265046292916,5.0,0.5083,0.425,5.68,1.09,1,0,0,1,4,0,0,0,1,0,0,0.28893796204617567
4603725,60.83817129628733,5.0,0.9274,0.76,7.59,1.19,0,0,0,2,0,1,0,0,1,0,0,0.24169032597217027
239248,144.71354166651145,3.0,0.978,0.5477777777777778,4.74,13.29,4,2,4,4,10,0,1,0,0,0,1,0.7196632377165163
4144086,35.97121527791023,3.0,0.2263,0.4773809523809524,5.04,3.72,1,0,0,3,2,1,0,0,0,0,1,0.4276238156658476
4446744,327.01543981488794,3.0,0.9359,0.5584920634920636,8.86,6.65,1,0,0,2,5,1,0,0,0,3,0,0.4708871142642216
3628579,16.8141435184516,5.0,0.8035,0.5046296296296297,7.49,6.04,1,0,0,5,1,0,0,0,0,0,0,0.42790659787763946
1482471,491.9135069446638,1.0,-0.7783,0.4556493506493506,8.54,17.39,3,0,0,9,4,0,0,1,1,0,0,0.8260312078848371
