,first_page_exposure,polarity,subjectivity,GunningFog,ReadingTime,activity_group,ease_group,feeling_group,food_group,judgement_group,location_group,misc_group,price_group,service_group,time_group,venue_group,helpfulness_prob
27223,13,-0.119,0.65,11.3,5.77,2,0,0,0,4,1,1,0,2,1,5,0.44178971715215865
185009,63,0.988,0.574054054,8.34,16.6,3,0,0,2,7,3,2,4,3,4,10,0.5469780825806186
259731,2,0.9337,0.447170868,7.95,9.9,6,1,0,1,7,0,1,0,1,0,14,0.46057260326891725
713518,5,0.9801,0.552991453,9.26,8.62,2,0,1,2,10,2,1,2,2,1,3,0.4274893127899665
593964,112,0.9808,0.540306122,9.27,6.67,1,0,0,3,10,1,1,0,3,1,3,0.42487810629529676
759474,18,0.9501,0.562121212,9.27,6.21,1,0,0,0,5,1,2,0,1,3,1,0.4007142455324155
63745,8,0.8555,0.74,8.58,4.86,2,0,0,2,1,1,1,0,0,2,3,0.3457683583004392
649756,15,0.9578,0.544444444,7.03,3.32,2,0,0,0,4,0,0,0,0,0,1,0.37223229175864647
262457,26,0.9552,0.721428571,7.11,6.43,2,0,0,0,2,0,0,1,1,0,4,0.37509101791889504
527031,97,0.9217,0.590204082,7.37,3.6,1,0,0,0,7,1,0,0,2,0,3,0.40015970375477083
669761,13,0.9786,0.555102041,4.49,3.39,1,0,0,0,5,1,0,0,2,1,2,0.3732671333725485
26093,4,0.9883,0.454341492,8.54,15.12,6,0,1,3,7,1,0,1,0,2,8,0.5172925060216813
78790,83,0.9217,0.330448585,8.13,22.14,2,0,0,0,1,0,11,1,4,5,22,0.6252321506492726
584129,917,0.8908,0.447985348,6.44,8.53,2,0,1,3,5,4,0,1,2,2,6,0.7545087982922969
296433,17,0.63,0.463668047,16.56,16.25,9,0,0,0,3,3,3,2,2,3,5,0.5567377549081437
302012,187,0.9755,0.500512821,5.74,8.9,8,1,1,0,6,2,0,0,1,1,7,0.5171611564213267
266524,6,0.9845,0.535704447,7.99,10.27,7,0,2,0,7,1,0,0,1,1,9,0.4537739890189976
423128,31,0.9601,0.491203008,7.53,11.46,2,0,0,2,5,2,0,2,2,3,6,0.485803803675231
88014,5,-0.1531,0.453444444,6.78,5.17,2,1,0,0,1,3,1,0,0,2,3,0.49473771762918994
360151,149,0.8807,0.603703704,4.97,4.33,1,0,0,3,2,1,0,1,0,1,4,0.4166253872547113
130213,7,0.9274,0.541391941,7.78,4.7,2,0,0,0,4,0,1,0,1,0,5,0.38224255471818885
249468,105,0.9545,0.686458333,9.3,2.6,0,0,0,0,2,1,0,1,0,0,3,0.3725263357751435
120784,21,0.9749,0.60625,12.9,4.63,0,0,1,1,2,1,0,0,2,0,2,0.3575219267718267
750835,111,0.9907,0.615559006,9.98,10.93,2,0,2,4,8,1,0,0,4,1,3,0.4428795830668567
468728,21,0.9972,0.51202381,9.54,37.4,10,1,2,6,13,4,6,2,5,6,19,0.7359758957470453
63817,26,0.707,0.595793651,7.89,7.62,2,0,0,0,5,1,0,0,2,5,5,0.43522095584465986
653782,68,0.9371,0.400555556,6.24,8.93,4,0,0,4,3,2,0,1,2,1,5,0.469381753295794
55526,18,0.9836,0.515277778,4.68,6.13,0,0,0,0,9,5,0,0,5,1,4,0.43319708819750385
344281,23,0.886,0.7625,11.72,2.6,2,0,0,0,0,0,0,1,1,0,1,0.3194500785370255
23320,6,0.9201,0.507493113,7.86,2.91,1,0,0,0,8,2,0,0,0,1,2,0.3925071299223409
96671,19,0.9812,0.632738095,8.52,6.85,3,0,0,0,4,1,0,0,1,0,2,0.39554903091427324
351833,164,0.9735,0.616,5.53,3.67,0,0,1,2,3,0,0,0,2,1,4,0.39360734752639803
133500,36,0.7717,0.6875,9.87,6.23,2,0,0,0,2,1,0,0,1,0,3,0.39347486929900116
535268,172,0.9783,0.677575758,10.21,4.47,1,0,0,1,5,3,0,1,0,0,3,0.4262714958892725
577838,22,0.9889,0.538580247,13.08,17.07,8,2,1,5,5,0,1,1,2,2,18,0.4957711803361352
109074,3,0.9022,0.475238095,9.28,10.78,3,1,0,0,3,0,0,1,1,5,3,0.46885384866471747
753546,27,0.9812,0.393333333,6.34,10.37,5,1,1,1,5,0,0,0,4,1,6,0.46526522790072194
438852,10,0.9734,0.571428571,6.13,2.41,1,0,0,1,3,0,0,0,2,0,1,0.3413892182667545
633800,8,0.9544,0.645934343,7.14,3.86,2,0,0,0,3,1,0,0,1,2,3,0.3600715565673751
160515,7,0.9817,0.491739177,10.65,11.52,6,1,1,0,6,2,1,0,1,2,5,0.4767435207501129
427652,8,0.9928,0.616331169,7.53,18.41,4,0,1,3,11,2,0,1,1,4,12,0.5397721757887348
681964,16,0.9833,0.786944444,10.68,6.65,1,0,3,0,4,0,0,0,0,2,7,0.3576049547411404
169681,33,0.9716,0.486309524,6.0,7.32,1,0,1,2,7,0,0,0,0,2,5,0.4304572919989752
166146,20,0.9794,0.405392157,10.09,12.59,3,0,0,2,5,5,0,0,2,4,5,0.5207811510545108
300502,58,0.8908,0.548658009,12.44,4.91,3,0,1,0,3,1,0,0,0,2,1,0.404479549134498
218523,116,0.9741,0.42112381,6.75,11.25,2,0,1,0,4,3,0,0,3,1,7,0.5315806582442942
257294,8,0.9778,0.538489409,8.21,13.28,5,0,1,3,6,1,0,2,1,2,16,0.48344387682584433
685691,9,0.9487,0.559661836,8.51,16.14,8,0,1,0,5,3,2,0,1,3,5,0.5263292253800601
5769,120,-0.787,0.421428571,8.36,14.34,0,0,1,0,2,0,2,0,0,5,13,0.6707949079538132
308504,26,0.9945,0.81264881,12.6,10.61,2,0,0,2,11,4,0,1,1,2,3,0.42312873637004367
39800,81,0.0516,0.495925926,6.52,10.8,2,1,0,1,3,1,2,1,1,1,9,0.5498831023561299
586522,37,0.9022,0.504761905,6.47,3.45,3,0,1,2,2,0,0,0,2,1,3,0.3695595487093975
475856,28,0.9357,0.339166667,7.18,5.71,3,1,2,0,1,0,0,0,3,2,3,0.4247283866830017
75046,16,0.9509,0.666212121,6.05,4.3,1,0,0,1,9,1,0,1,2,0,1,0.36538934190586814
330928,116,0.9543,0.53707483,6.67,10.4,3,0,0,1,7,1,0,0,1,2,8,0.4975291821671969
163319,29,0.8622,0.457037037,11.79,4.99,1,0,0,0,6,0,1,0,2,1,3,0.4066162948525016
148974,11,0.9802,0.634358974,8.75,7.42,3,0,0,2,7,1,0,1,0,2,6,0.4021560350071912
695539,8,0.9741,0.507142857,7.33,6.04,1,0,0,0,4,2,0,1,2,1,7,0.4175016852329969
80067,25,0.6412,0.418434343,12.49,9.77,3,0,0,0,4,1,0,2,3,2,7,0.491909282816616
118003,43,0.9337,0.429931973,9.78,2.89,0,0,0,2,3,1,0,0,1,1,2,0.38708518004671727
227582,46,0.9346,0.708333333,9.15,3.45,1,0,0,0,3,0,0,0,2,1,1,0.34423947684649475
357383,102,0.9274,0.522727273,4.95,4.92,5,0,0,1,3,1,0,0,4,1,4,0.4120937878083256
405308,107,0.9442,0.613888889,7.96,5.27,1,0,0,1,5,1,0,0,1,2,6,0.41422604894343035
464133,200,0.9787,0.712142857,6.74,6.76,7,1,0,0,5,0,1,2,2,0,4,0.43742012562650545
432666,91,0.8126,0.382716049,8.62,11.11,5,0,0,3,6,2,1,0,0,4,12,0.531742453803642
313193,20,0.9657,0.684285714,6.42,3.07,2,0,0,0,4,0,0,0,2,1,2,0.3392778127790241
100073,65,0.9607,0.68125,6.04,3.73,3,0,0,1,2,1,0,0,3,0,3,0.3553256976556649
464799,276,0.9801,0.597518519,6.4,6.43,4,0,0,0,10,0,1,1,0,2,2,0.49844164362858345
617701,85,0.7184,0.69,5.89,3.98,3,0,0,1,1,1,0,0,1,1,4,0.38616654877952883
382702,38,0.9552,0.459940476,7.13,10.91,4,0,0,0,6,1,0,0,2,0,7,0.4884137897149169
607537,558,-0.3875,0.0,2.8,0.87,1,0,0,0,0,1,0,0,1,0,1,0.7170710752032403
30587,75,0.8807,0.407142857,7.59,3.95,3,0,0,1,2,1,1,1,3,1,3,0.4162681512253659
656426,61,0.994,0.53982684,8.82,16.44,4,0,0,5,7,3,2,2,2,2,13,0.5309878581998909
458792,7,0.743,0.8,6.0,0.76,0,0,0,0,1,0,0,0,1,0,1,0.304050317087551
629603,41,0.9287,0.625444139,6.4,5.61,2,0,0,2,3,1,0,0,0,1,6,0.3907808749802187
286502,11,0.9856,0.504285714,7.06,7.87,1,0,0,1,10,1,2,1,2,0,5,0.4301852149916241
391761,232,0.9682,0.576458333,7.71,18.99,5,1,1,1,14,2,3,3,4,6,3,0.6290605012728459
179741,3,0.9768,0.560072464,6.95,15.76,1,0,0,5,11,4,0,5,1,4,11,0.534086474415518
239974,12,0.9799,0.573148148,8.23,9.71,4,0,1,0,4,2,0,0,0,5,6,0.4517389316305384
63091,3,0.93,0.507575758,9.68,9.43,3,0,0,0,3,4,0,0,0,1,6,0.47065947440174627
104319,45,0.9601,0.594736652,8.89,6.39,2,0,0,2,6,2,0,3,0,1,3,0.4187203464935682
217824,20,0.9477,0.605102041,7.17,3.51,0,0,1,2,3,2,0,0,1,1,3,0.360960430649489
36625,8,0.6749,0.474262821,6.74,12.5,2,1,1,0,4,1,3,1,0,1,9,0.513706590213401
80189,52,0.9907,0.517026215,9.64,27.22,9,0,2,1,9,1,5,4,3,2,19,0.6592220739850911
307760,41,0.982,0.614285714,9.0,3.35,2,0,0,0,6,1,0,0,2,1,1,0.3657341571937294
636107,14,0.9874,0.497777778,8.04,9.28,4,0,1,0,8,1,1,0,2,2,7,0.44944512475442716
291651,19,0.9686,0.78,4.18,3.13,2,0,0,0,3,2,0,0,2,0,3,0.3352385167478387
414296,63,0.9943,0.516085782,8.79,26.69,5,1,1,0,13,3,3,1,3,4,23,0.6839484461274258
155997,35,0.9887,0.708333333,7.97,8.06,2,1,1,1,5,5,0,1,1,2,8,0.4267690045555073
6466,1241,0.5067,0.460897436,8.72,7.92,1,0,0,1,1,0,1,0,1,2,7,0.82655453446904
91958,25,-0.7584,0.399637681,8.28,12.1,6,1,0,0,1,1,1,3,1,5,13,0.6282232071227941
534958,14,0.8885,0.8,6.6,1.35,1,0,0,0,1,0,0,0,1,0,2,0.3033047869166892
694393,17,0.9941,0.529947917,6.37,14.78,3,0,1,1,8,4,1,0,3,5,5,0.5211972304974057
259841,50,0.9929,0.641111111,8.14,10.65,6,0,0,4,9,0,0,2,3,0,7,0.4251006076002241
608401,377,0.9923,0.485598395,10.16,17.45,1,1,0,2,12,0,2,1,2,3,11,0.6623400966702259
681483,9,0.9769,0.549710145,8.34,14.26,2,0,0,5,6,2,0,1,2,3,6,0.47825125477811936
570479,18,0.9729,0.702142857,8.71,7.49,3,0,0,1,5,0,0,2,2,2,7,0.38463713598350835
611059,343,0.6852,0.433333333,8.28,5.16,4,0,1,0,3,0,0,0,1,1,1,0.537738958069304
267869,29,0.9719,0.567400842,8.86,28.62,9,3,2,3,6,3,3,0,1,6,15,0.6583127574511175
506512,21,0.9246,0.573197279,8.12,3.01,0,0,1,1,6,1,0,1,1,0,3,0.36795362470385157
330135,87,-0.8402,0.679545455,5.25,3.75,1,0,0,2,1,0,0,0,1,0,3,0.4768635811448391
451838,22,0.9776,0.511020734,9.59,23.08,7,0,1,5,8,1,3,1,4,2,14,0.5734736898045389
700853,104,0.9299,0.732291667,9.68,4.58,0,0,0,2,2,0,0,0,1,1,3,0.36353666613687363
34106,62,0.9173,0.462406015,6.42,9.74,4,0,0,0,4,3,1,1,0,3,5,0.5050369364388563
391676,7,0.9794,0.575771605,7.77,7.82,3,1,1,0,5,1,1,0,0,2,3,0.41721149101509536
304403,55,0.9917,0.478924731,10.94,16.14,3,1,0,1,6,3,0,2,1,3,12,0.5665839843866846
271730,108,0.6249,0.498958333,5.6,2.28,1,0,0,1,3,2,0,1,0,0,4,0.43378714350120395
83773,15,0.9617,0.595454545,7.72,5.63,4,0,0,0,9,2,0,1,3,2,2,0.39866970247257805
216732,12,0.918,0.523653846,6.99,15.34,3,1,0,0,14,2,1,1,1,1,16,0.5516773312809629
290085,19,0.9538,0.594,8.14,11.05,5,1,1,3,8,3,1,0,2,2,8,0.45003349898881934
659536,62,0.886,0.427924483,6.74,7.05,0,0,0,2,3,0,0,0,0,1,1,0.4466275621926354
260659,38,0.9747,0.590666667,7.21,3.25,0,0,0,3,2,0,0,1,1,0,2,0.349514167977773
95433,5,0.9564,0.544292414,7.15,10.39,1,0,0,2,12,1,0,3,4,2,10,0.45537390322423277
41241,45,0.25,0.506597222,8.42,8.42,3,0,0,0,3,2,0,0,2,2,8,0.5014727362928905
128688,100,0.9619,0.58030303,7.41,8.06,2,0,1,1,8,2,0,0,4,3,5,0.4462899885247517
204439,10,0.9864,0.568513957,8.49,18.6,9,0,0,4,10,3,3,0,0,11,8,0.5456643672265685
769801,7,0.8074,0.488852814,7.81,2.19,0,0,0,0,4,0,0,1,2,0,3,0.3721538403009573
196102,11,0.9742,0.654545455,8.46,3.8,2,0,1,0,7,2,0,0,0,0,4,0.3691976347455913
750912,11,0.9801,0.7725,7.37,4.41,2,0,0,1,4,0,0,0,2,0,2,0.32717298808525724
366867,51,0.926,0.744444444,9.27,6.38,3,0,0,2,3,1,0,2,0,3,4,0.3818915601695217
759353,24,0.8707,0.875,15.58,5.85,3,0,0,0,3,0,1,0,1,0,4,0.3311012573152665
31270,80,0.9878,0.527228164,7.45,5.71,0,0,0,0,6,2,1,0,4,0,5,0.4215829214837384
578578,188,0.3612,0.447564935,6.3,2.59,0,0,0,0,3,0,0,0,0,0,3,0.48257774618237953
175071,7,0.8316,0.15,4.52,2.09,1,0,0,0,1,1,0,0,1,0,0,0.43922783034472046
657014,90,0.9729,0.69875,7.7,8.48,4,0,0,4,4,0,0,0,1,0,9,0.4017669193205356
594494,62,0.9744,0.5375,7.62,8.39,4,0,0,1,5,4,1,0,0,1,4,0.46600366617064565
595877,724,0.6267,0.564795918,6.78,6.74,3,0,0,0,8,0,0,2,1,2,5,0.6819358218580549
263139,28,0.9658,0.524893162,11.98,17.83,5,2,2,2,6,0,0,1,1,4,14,0.5372167354107165
56501,24,0.9467,0.665357143,7.22,7.83,2,1,0,2,9,5,1,0,1,1,5,0.427059369881009
401444,194,0.9758,0.585,12.61,10.91,1,0,1,1,3,8,0,1,1,0,4,0.5482313884842641
158224,12,0.9753,0.591322314,6.56,5.64,1,0,0,1,7,0,1,0,1,2,5,0.384082829268062
511651,50,0.7897,0.443809524,7.81,9.99,4,1,0,0,7,2,0,2,0,0,7,0.5170330154285215
710628,617,0.4822,0.478571429,6.34,6.01,1,0,0,0,0,0,0,1,1,0,4,0.6500491639431226
61265,81,0.9402,0.64547619,9.05,9.74,3,0,0,1,8,0,1,1,0,3,9,0.454490337090853
397067,421,0.9042,0.611111111,7.5,2.79,1,0,1,1,2,0,0,0,2,1,1,0.4776705859873848
25577,22,0.7492,0.489452214,7.3,6.36,2,0,0,0,2,1,0,0,0,0,5,0.43846970512248745
119959,16,0.9451,0.620867769,6.26,7.07,0,0,2,2,4,0,0,1,1,1,5,0.389013084084817
211550,46,0.7401,0.627380952,5.1,10.27,5,0,0,0,4,2,2,0,0,2,4,0.4732751569338946
676631,18,0.8074,0.415384615,9.72,1.59,2,0,1,0,1,1,0,0,0,0,2,0.38400940240777875
482334,8,0.7926,0.493492063,8.0,11.56,2,0,1,0,11,1,1,0,1,0,6,0.4963119657295731
456890,23,0.9589,0.76,10.22,5.1,2,0,1,0,0,1,0,1,2,0,3,0.34481709136757355
352887,185,0.9538,0.687571429,7.19,3.35,0,0,0,1,5,1,0,1,2,1,4,0.4022794730125398
706527,12,0.34,0.535416667,9.89,6.93,2,0,0,0,1,0,0,0,1,0,3,0.44295782408944256
399166,108,-0.4019,0.417011019,6.87,7.93,3,0,0,2,3,0,0,0,1,1,5,0.5583187374879851
406386,44,0.9661,0.7625,12.23,3.85,1,0,0,0,4,0,0,0,1,0,1,0.337302999324211
423105,177,0.9976,0.442042042,10.52,18.7,5,2,1,5,15,5,0,2,2,3,11,0.6393515465156829
523029,6,0.953,0.493939394,9.25,4.74,1,0,0,0,3,2,0,0,1,1,2,0.4002112519655893
464491,707,-0.2023,0.61177686,11.12,7.37,0,0,0,2,4,2,2,1,4,0,5,0.6949175097857146
198327,2,0.8516,0.568174603,4.13,4.17,2,0,0,0,4,1,0,0,0,0,3,0.3906697952303482
329635,3,0.9896,0.548469388,9.22,8.04,1,0,1,0,6,2,2,0,4,1,6,0.41162788159738545
172296,30,0.8834,0.578888889,7.66,4.79,2,0,0,1,5,1,0,1,2,1,5,0.3904538133635431
499445,15,0.9741,0.710714286,6.12,9.08,3,1,0,2,5,2,2,0,3,0,4,0.39211583356207397
475756,16,0.9851,0.430072464,10.27,16.82,7,0,1,0,7,4,1,0,4,2,9,0.5589677987980675
488053,33,0.9709,0.731111111,10.12,3.33,1,0,0,1,3,2,0,2,2,0,1,0.34191062211459744
730051,19,0.9734,0.703061224,6.84,2.67,3,0,0,1,4,3,0,1,1,0,0,0.34659715262596447
75297,98,0.9412,0.725,7.21,5.69,1,0,1,2,2,0,0,2,0,1,7,0.3869298005058363
715081,16,0.939,0.610381594,5.25,2.73,2,0,0,0,3,1,0,0,0,0,1,0.3618154870774917
673945,9,0.5719,0.328571429,8.08,1.63,0,0,0,0,0,0,0,0,2,0,1,0.4013790550403018
259212,22,0.9961,0.525768306,7.39,27.28,8,1,1,4,14,4,1,3,4,8,13,0.6647324010475547
322640,103,0.996,0.582068027,12.73,20.55,6,0,1,1,13,1,0,1,2,0,13,0.5989471794937821
292221,599,0.9551,0.483099691,8.1,32.38,9,2,0,1,20,4,5,3,3,5,14,0.86666476160498
483359,225,0.9929,0.648155363,11.01,20.87,9,0,2,7,7,4,2,0,4,6,9,0.5904870619172473
42807,172,0.4019,0.472962963,8.52,6.83,4,0,1,0,0,0,0,0,2,2,2,0.5000994202549435
505805,10,0.8979,0.545987654,8.37,7.71,4,0,0,0,3,0,0,2,1,4,4,0.42545914889035086
136146,14,0.8689,0.729761905,5.06,3.44,2,0,0,1,4,0,0,0,1,0,4,0.33973465824327176
427111,84,0.743,0.379248366,9.98,13.03,6,0,1,0,1,6,1,0,0,4,5,0.5838236467260652
642546,93,0.975,0.507142857,8.34,9.59,1,0,0,4,7,3,1,0,3,2,4,0.4638388237062295
350898,9,0.9885,0.560648148,11.51,10.64,2,0,0,4,9,2,1,1,1,1,4,0.43817915261252977
522157,46,0.9881,0.538736264,7.96,16.09,6,0,0,0,12,2,2,2,4,5,14,0.5480014330020259
643552,37,0.9814,0.691921158,6.34,17.22,6,0,0,1,14,3,1,1,2,2,13,0.5402692585172749
627093,393,-0.9001,0.73125,10.53,8.61,3,0,0,0,0,1,3,0,2,1,3,0.6309048978026088
317894,53,0.9953,0.655357143,9.34,15.94,3,1,0,4,11,2,0,2,2,0,10,0.5070164836007498
644825,60,0.9432,0.545833333,7.13,7.79,2,1,1,1,2,3,1,1,1,1,1,0.4433522114908896
281793,82,0.9571,0.604920635,6.51,8.98,6,0,0,1,6,2,2,1,1,2,6,0.4551613851263012
341877,39,0.9468,0.78,7.58,3.57,1,0,1,2,4,2,0,0,0,0,3,0.3402167379324023
698609,386,0.9612,0.590384615,6.77,8.43,2,1,1,1,5,0,1,0,4,1,1,0.526502881568019
722848,16,0.9442,0.706666667,4.67,2.75,1,0,0,1,7,1,1,0,1,0,3,0.34050856593148016
523594,8,0.9666,0.506493506,18.2,5.16,3,1,0,0,4,2,0,0,0,0,4,0.3958987399086623
223510,58,-0.6369,0.678333333,8.27,16.81,4,0,0,0,3,2,1,0,1,5,8,0.6316770386926429
268478,56,0.9818,0.675,8.24,9.86,5,0,1,2,5,5,0,1,0,0,4,0.4555727561415218
467326,60,0.9807,0.478859649,10.0,8.55,5,1,0,3,5,0,0,1,1,1,6,0.43940286851859567
456605,4,0.9476,0.582783883,5.97,7.04,3,0,0,0,10,1,0,1,1,2,5,0.422645541306726
156864,18,-0.8452,0.636111111,8.34,3.88,2,0,0,0,4,1,0,1,0,3,1,0.4892832028293151
680734,17,0.6249,0.75,5.15,1.85,2,0,0,0,1,0,0,0,0,0,0,0.33751256389386064
233928,55,0.4238,0.509609668,9.18,7.33,4,0,1,1,4,2,0,0,1,1,3,0.47246766417154445
57317,42,0.965,0.4683171,10.3,17.33,2,2,1,3,4,3,2,0,3,5,6,0.5420674472797232
223188,122,0.9729,0.458928571,10.73,11.27,4,0,0,1,8,5,0,0,2,1,5,0.5386466765116416
381542,9,0.9638,0.62,11.72,4.82,5,0,1,1,4,2,1,0,2,1,0,0.3593758228239409
236873,15,0.91,0.43125,10.3,3.83,0,0,0,0,3,2,0,0,4,0,5,0.3952883080164085
689657,132,0.987,0.576922683,7.14,16.76,4,0,0,4,10,3,0,2,2,3,10,0.569929164702309
752194,144,0.9595,0.64,5.23,2.92,1,0,0,0,3,0,0,1,2,1,3,0.3903232355990958
174554,11,0.7699,0.462962963,10.06,13.49,5,2,1,1,4,1,2,0,3,2,8,0.49736421928178964
296311,43,0.9663,0.602051282,9.97,8.58,3,0,0,0,6,4,0,1,2,0,5,0.4510271877251237
352811,45,0.9556,0.661574074,5.67,7.01,1,2,0,0,8,1,0,0,1,0,5,0.41438238277391903
718981,29,-0.9136,0.426923077,7.31,7.93,1,0,0,0,2,0,2,1,1,1,10,0.57359758861482
253209,16,0.8448,0.611666667,6.8,3.86,1,0,0,1,5,1,0,0,0,2,9,0.38148299911403327
544098,1453,0.9648,0.628125,7.43,5.23,2,0,0,1,2,3,0,3,1,1,5,0.832542905665312
445388,14,0.9963,0.529463632,8.33,44.48,18,2,0,4,30,8,6,0,11,11,20,0.8171611978494172
279052,18,0.8402,0.510833333,8.67,3.92,4,1,0,0,1,3,1,1,0,1,1,0.4051299961886212
414629,297,0.5423,0.5925,8.46,5.42,2,0,0,0,2,1,1,1,4,1,3,0.4985730464644824
658641,53,-0.4968,0.483101343,6.4,39.68,15,1,0,3,14,7,2,3,2,13,23,0.871909340506782
520862,85,0.9974,0.586038012,6.67,18.07,6,1,3,2,11,2,2,2,0,3,13,0.5719422174681987
221014,2,0.9896,0.446041667,6.95,7.84,3,0,1,2,6,2,0,1,0,1,9,0.4458845240002026
390668,15,0.9747,0.609259259,9.24,4.83,1,0,0,1,5,1,0,0,1,0,5,0.37360003634233935
366864,34,0.9785,0.577685185,8.51,12.37,3,3,0,2,5,2,0,2,7,1,6,0.45418304474944654
75268,14,-0.7506,0.58474359,5.17,6.95,3,0,0,1,7,3,1,0,1,1,3,0.5338776928028925
606378,49,0.9881,0.612671958,6.5,6.86,3,0,1,2,9,0,0,2,0,3,5,0.4128967460481661
763697,6,0.9524,0.661111111,6.22,3.07,2,0,1,2,4,0,0,0,2,0,3,0.32736216484210345
577106,29,0.9485,0.502361111,8.87,6.1,2,0,0,2,4,0,1,0,0,2,4,0.40338779436894534
699320,44,0.9001,0.6875,5.73,0.93,0,0,0,1,3,1,0,0,1,0,3,0.3317874524536206
398711,43,0.34,0.456089744,5.24,3.35,4,0,1,0,1,0,0,0,0,0,3,0.43491759482454684
225014,35,0.9838,0.597380952,9.56,22.71,5,0,0,11,11,2,1,2,2,4,16,0.553671191888425
665577,190,0.9963,0.567439042,5.6,16.06,3,0,0,1,15,2,0,0,1,3,12,0.6044303492685023
518869,18,0.8716,0.495193744,9.37,10.86,2,0,0,1,8,3,0,1,0,1,8,0.4997085308737714
211137,62,0.9496,0.455128205,9.23,11.94,1,1,1,4,5,4,0,1,3,2,5,0.4984551610045143
477767,30,0.9936,0.509954407,11.38,29.31,6,0,3,6,10,10,0,1,5,3,11,0.6909599536942455
217553,15,-0.5994,0.373809524,10.0,6.45,3,0,0,1,0,0,0,1,1,4,0,0.5283942574730688
602773,37,0.816,0.451530612,10.71,14.21,3,1,0,0,4,2,3,1,3,3,13,0.532738428316939
226158,58,0.8691,0.552083333,13.0,11.72,1,2,1,1,3,1,0,2,1,0,3,0.4798695320226995
29496,10,0.9643,0.5875,10.05,5.85,3,0,0,0,2,0,0,0,2,1,3,0.3767967516245176
764623,8,0.984,0.518320106,10.67,23.67,6,0,3,5,15,5,2,1,7,3,6,0.590197981138444
148750,5,0.6856,0.50467033,8.65,7.37,4,0,0,0,5,0,0,0,1,1,9,0.4401891418720513
556651,23,0.8689,0.721428571,10.21,2.86,2,0,1,0,2,0,0,0,1,1,0,0.3306402374374139
303909,54,0.994,0.57176233,5.85,26.54,9,2,0,4,23,5,3,1,2,2,14,0.6757756368823312
718960,37,0.9697,0.576315789,7.72,6.54,4,1,1,3,4,3,1,1,0,4,2,0.4096027169951372
75114,19,0.8885,0.73125,19.59,9.39,0,0,0,1,3,1,2,1,2,0,4,0.38574495236744655
581438,54,0.8689,0.983333333,6.58,2.04,0,0,0,1,2,0,0,0,1,1,0,0.288984612955749
592294,238,0.9388,0.717916667,5.23,2.72,0,0,0,0,3,0,0,1,0,0,2,0.4140473889419624
592151,155,-0.7579,0.527083333,6.34,5.77,2,0,1,0,3,0,1,0,0,3,3,0.5640434029135715
272007,1219,-0.5035,0.434863946,12.13,8.74,2,0,0,0,2,1,4,0,2,2,7,0.8638708241427007
565112,10,0.8176,0.508333333,7.49,2.51,1,0,0,0,1,0,0,0,1,2,1,0.3694900921616216
555230,55,0.9917,0.563157895,9.02,9.83,5,0,1,2,11,1,1,2,3,1,9,0.4501204198034057
706305,935,-0.3287,0.498611111,8.71,4.82,1,0,0,0,1,1,0,1,2,2,5,0.7728227632826756
252486,138,0.9345,0.855714286,5.73,2.76,1,0,1,2,5,0,0,0,1,0,3,0.33867518093005644
330444,45,0.8173,0.583513072,8.03,9.18,8,0,2,1,4,3,0,1,1,4,6,0.46070991847508247
385575,9,0.935,0.666666667,10.4,5.19,2,0,0,3,5,1,0,0,0,1,1,0.3568468814641745
298922,13,0.9293,0.68,8.07,3.72,0,0,1,1,2,1,1,0,2,0,0,0.33715943048961383
730436,81,0.9862,0.742424242,8.01,4.57,3,0,1,0,4,0,0,0,1,1,2,0.3631501766165883
746766,16,0.891,0.633333333,7.72,5.1,3,0,0,2,3,1,0,0,0,2,2,0.3738203884862469
591713,11,0.8074,0.63,7.19,2.97,0,0,0,0,1,2,0,0,2,0,4,0.36234829337323454
23861,18,0.9618,0.616137566,8.01,3.54,1,0,1,0,3,1,0,0,0,2,0,0.36442776786330355
602301,83,0.7003,1.0,9.47,0.76,2,0,0,0,1,0,0,0,0,0,1,0.29479694683861
661333,10,-0.9059,0.5470194,9.66,14.1,2,0,0,1,7,6,2,3,1,2,14,0.6565204229657615
286570,162,0.9963,0.514204762,10.39,25.71,11,1,2,2,18,10,0,1,1,6,11,0.7398632582017345
702163,279,0.9294,0.575982143,6.17,14.28,7,0,0,2,6,6,0,2,0,1,8,0.6254386237796019
729799,34,0.5719,0.529762668,7.94,11.59,3,0,0,9,10,4,1,1,2,4,7,0.4802543825637072
685392,597,0.7845,0.457415459,6.98,12.69,8,0,1,0,2,3,0,0,2,6,10,0.7134611087173108
317992,6,0.9722,0.584809635,9.07,7.55,7,0,3,0,6,4,0,0,2,1,3,0.4191567469618963
114734,9,0.9918,0.587731092,9.87,10.21,6,0,1,1,9,1,0,2,2,0,6,0.4394243954568851
741951,16,0.9866,0.692592593,6.94,6.17,3,0,0,0,3,0,0,0,2,0,3,0.3664036972197082
267492,88,0.9864,0.721547619,7.54,8.37,1,0,0,0,9,3,1,0,2,1,6,0.43792188284165434
768455,8,0.9322,0.69,6.07,2.84,1,0,0,1,3,1,0,0,0,0,2,0.34087417432231526
577516,26,0.9914,0.373333333,7.36,12.94,6,0,1,0,4,3,2,0,3,2,7,0.5210100673469246
106665,4,0.8807,0.721428571,8.27,7.04,2,2,1,0,2,3,0,2,1,5,1,0.397451858903895
