,first_page_exposure,stars,polarity,subjectivity,GunningFog,ReadingTime,activity_group,ease_group,feeling_group,food_group,judgement_group,location_group,misc_group,price_group,service_group,time_group,venue_group,helpfulness_prob
19928,206.8524421295151,5.0,0.932,0.6340277777777777,6.86,6.46,6,0,1,5,3,1,1,2,0,1,4,0.5178116891441493
15194,42.01715277740732,5.0,0.9705,0.64375,4.31,5.86,5,0,1,0,3,0,1,1,0,2,0,0.484541694134286
2159,15.57251157378778,4.0,0.8977,0.7407407407407408,10.4,4.69,2,0,0,0,1,0,0,0,0,1,1,0.400579423158429
20002,65.8480439814739,2.0,-0.7665,0.2772727272727273,7.3,8.78,6,1,0,3,1,1,2,0,1,8,0,0.47402181410459027
29658,760.0161805553362,3.0,-0.8226,0.7666666666666665,4.84,8.92,8,0,1,2,1,1,0,0,1,1,4,0.5841082992999583
27448,94.65383101813497,4.0,0.5073,0.4912878787878787,8.61,8.48,7,1,0,0,4,1,0,0,0,3,7,0.5762663098579847
13840,-1529.0886805555783,3.0,0.7025,0.6309269434269434,6.32,7.14,4,1,1,2,7,0,0,2,0,2,4,0.5002356102275631
25617,335.643865740858,4.0,0.91,0.4022727272727273,10.6,6.68,3,0,0,1,6,2,1,0,1,0,2,0.5643937251208919
22160,-232.89348379615691,5.0,0.9928,0.5432291666666668,8.23,8.64,6,0,0,0,8,1,1,0,0,3,1,0.5616389305910341
27971,378.6353356479667,3.0,0.927,0.4368055555555555,3.77,4.23,3,0,0,2,3,1,0,0,1,0,3,0.5117580579821027
26589,215.03085648128763,3.0,0.8678,0.5658333333333334,5.67,7.3,2,1,0,1,4,1,0,2,1,1,4,0.5334145682634829
10274,658.9268287033774,4.0,0.9817,0.5808641975308642,9.19,12.91,5,0,1,0,9,2,0,0,1,2,7,0.7137986334384887
27125,442.1661805557087,5.0,0.981,0.6227272727272727,8.41,2.94,5,0,1,0,6,0,0,0,0,0,2,0.5048321617441451
8050,223.11150462972,1.0,0.431,0.4981481481481482,9.34,3.47,2,0,0,0,0,0,3,2,2,1,0,0.3617137648187559
29935,169.674409721978,5.0,0.9866,0.4654545454545454,6.97,5.24,1,0,2,1,4,0,1,0,1,2,1,0.4858060035197979
7876,-2236.654282407369,5.0,0.9926,0.6466666666666667,7.54,7.34,3,2,0,3,6,2,1,0,1,0,0,0.4086600337072704
22319,143.0037731481716,3.0,-0.8957,0.5308823529411765,13.74,12.52,5,0,0,0,5,3,2,0,1,1,0,0.6367323778338727
13179,2946.2632986111566,5.0,0.9579,0.4951388888888888,11.79,5.6,5,0,1,1,1,1,0,1,2,1,1,0.5875664864657317
4054,-1839.9223263887689,5.0,0.9883,0.6462500000000001,9.64,8.37,2,0,1,0,8,1,0,1,1,0,4,0.5160570512122132
5261,277.0689351852052,2.0,0.9877,0.5754896994258695,10.9,23.3,20,2,3,4,18,1,0,1,1,4,5,0.908402578379442
12874,36.34033564804122,5.0,-0.2057,0.5,3.72,1.88,2,0,0,2,0,0,0,0,0,0,1,0.41557300144735837
21506,134.63315972220153,5.0,0.9271,0.5055023923444976,6.65,10.49,6,0,3,6,8,1,1,0,0,2,3,0.6717304067220592
5823,415.7457870370709,2.0,-0.0772,0.6214285714285713,9.6,3.11,7,0,0,0,0,1,0,0,0,0,2,0.472153282841549
2382,344.11814814805984,4.0,0.9545,0.44,5.0,2.63,0,0,0,0,4,0,0,0,0,1,1,0.4621194995987923
12916,29.397268518805504,1.0,0.8707,0.5287878787878789,10.68,12.9,9,0,0,0,2,3,3,2,3,2,3,0.5857404825481828
17837,-2485.7301967591047,2.0,-0.8555,0.5549999999999999,6.72,6.86,7,0,0,2,3,0,0,0,0,2,0,0.44421272418615754
17943,758.0024652779102,3.0,0.6124,0.4935064935064935,7.16,2.92,3,0,0,2,3,0,0,0,0,1,1,0.4750527115066175
490,327.35958333313465,5.0,0.9703,0.5197380952380952,8.84,10.03,4,1,0,2,8,0,2,1,1,2,0,0.5565606998156754
15777,19.673530092462897,4.0,0.2732,0.5075000000000001,6.95,3.86,2,0,0,1,0,0,0,0,0,0,2,0.4472858133262048
18539,-2028.995960648172,5.0,0.9472,0.6416666666666667,9.37,4.57,2,1,1,0,5,0,0,0,1,1,3,0.3739918635325182
19457,278.9706712961197,1.0,0.2732,0.3243589743589744,10.88,9.46,7,0,0,0,2,0,4,0,1,0,2,0.5613295153136152
11932,42.90942129632458,5.0,0.8655,0.6333333333333334,9.8,1.51,0,0,1,0,1,1,0,0,0,1,0,0.3785769678413994
13671,48.9481249996461,5.0,0.8742,0.875,4.74,1.23,2,0,0,0,3,1,0,0,0,0,0,0.360637590172418
17308,599.3848263886757,5.0,0.8442,0.4740740740740741,10.83,4.2,5,0,1,0,1,1,0,1,0,0,3,0.5330005816930309
15382,96.8990856478922,4.0,0.9867,0.7879613095238096,9.17,11.66,2,0,1,0,5,0,0,1,1,1,3,0.5786161176931305
21409,-1051.937604166567,5.0,0.99,0.591978021978022,9.9,14.69,10,1,5,5,13,1,0,0,1,1,5,0.7781757252997388
25650,375.1595949074253,1.0,0.3343,0.79,8.37,4.58,4,0,0,0,1,0,0,0,0,0,4,0.45020244625724826
5856,91.18550925934689,2.0,-0.9423,0.5529761904761905,10.82,8.15,4,1,0,3,3,0,1,3,4,0,0,0.48165500801987793
5724,-2999.020381944254,5.0,0.5983,0.5388888888888889,7.7,4.42,4,0,1,0,3,1,1,0,0,0,3,0.3850910066726575
18989,285.0751157407649,5.0,0.9809,0.5991666666666667,6.77,6.26,4,0,0,2,4,1,0,1,0,1,4,0.5255234316274513
2471,256.889004629571,4.0,0.926,0.6190476190476192,5.98,4.63,5,0,2,4,3,1,0,2,2,1,1,0.4927197999631541
14290,372.39030092582107,5.0,0.8992,0.4635890151515153,8.62,17.16,16,1,0,3,17,0,1,0,1,1,9,0.8310609130165073
13058,76.65609953738749,5.0,0.9812,0.4348484848484849,5.34,5.17,6,0,1,1,7,0,0,0,0,0,1,0.5909574786226892
13029,1183.1793287037872,5.0,0.9552,0.5392857142857143,5.69,8.42,9,1,1,2,4,1,0,0,0,1,6,0.653014516942995
6260,156.50097222207114,4.0,0.9893,0.4706018518518519,8.91,22.18,8,1,0,1,9,0,1,3,3,5,4,0.769039237665582
19086,15.416597221978009,4.0,0.9864,0.5648985890652558,8.31,15.0,7,0,0,3,7,0,1,2,1,3,6,0.663044548732752
7624,690.085949074477,5.0,0.9412,0.4863888888888889,8.46,2.88,4,0,1,0,4,1,1,0,0,0,1,0.50708512567451
25188,128.5894444445148,3.0,0.9081,0.4758771929824561,7.33,8.89,4,0,1,3,5,2,0,3,0,0,5,0.6591537155753295
8126,-1819.0300925928168,1.0,0.9612,0.4125631313131313,8.85,8.65,1,1,0,0,6,0,0,0,2,1,0,0.484038882327994
101,233.4678009254858,3.0,0.8078,0.4740740740740741,3.83,4.33,2,0,0,2,4,1,1,1,1,1,1,0.4754100509673126
14882,-1682.819259259384,1.0,0.2732,0.59375,5.68,1.73,2,0,1,0,0,1,0,0,0,0,0,0.37210251433632974
13507,207.1042708330788,4.0,0.9716,0.7425925925925926,6.87,2.47,1,0,1,1,3,0,0,1,0,0,3,0.4213646134874982
5873,171.13978009251878,1.0,0.6597,0.8533333333333333,6.28,2.07,0,1,1,3,2,0,0,0,1,0,0,0.351488008431554
2584,-2439.702013888862,4.0,0.9601,0.550140056022409,7.91,6.85,4,0,1,0,5,0,1,1,0,1,3,0.4502843341512961
28248,-1155.9599305554293,5.0,0.9246,0.5083333333333333,6.54,3.82,3,0,0,0,5,3,0,0,0,0,3,0.47990886582662645
11602,103.91636574082077,1.0,0.8399,0.3979166666666667,6.0,5.26,7,0,0,0,2,0,1,0,0,2,1,0.5144191770152869
24243,295.266736111138,5.0,0.9348,0.5392857142857144,6.49,10.68,8,0,2,4,5,2,0,2,0,2,2,0.6856521176009469
4820,-2206.770254629664,5.0,0.9837,0.6255208333333333,12.34,5.02,1,0,0,3,0,0,0,0,1,1,1,0.3016768252418203
26338,288.02055555582047,3.0,0.9609,0.5305202399939242,8.97,9.65,9,0,1,3,7,0,2,3,0,4,2,0.6018917751834646
5645,194.2208680557087,5.0,0.9317,0.534659090909091,6.42,9.83,9,0,1,2,7,0,0,0,1,3,6,0.6248763842004684
11975,-2586.058252315037,3.0,0.1406,0.5617283950617283,10.16,7.51,8,3,1,2,1,0,0,0,1,1,3,0.41513880153138716
7658,96.95473379641771,4.0,0.9451,0.534375,5.91,4.29,4,0,0,3,3,1,1,0,0,1,2,0.45890222505304384
7973,29.147928240709007,1.0,0.7269,0.4541666666666666,9.21,6.55,5,0,0,6,1,0,0,0,1,3,0,0.4611653150569982
26783,-2515.0289467591792,1.0,0.9022,0.440126050420168,8.84,10.39,7,6,0,1,6,0,0,2,2,0,1,0.5071421363576769
16131,228.78961805580184,5.0,0.886,0.512938912938913,8.13,4.85,3,2,0,1,4,1,0,2,0,0,6,0.5140963816701027
28834,66.87984953681007,5.0,0.886,0.5541666666666667,6.82,5.93,2,1,1,0,3,1,0,0,0,2,1,0.49885319413845625
27411,-3206.309791666456,5.0,0.9889,0.5273148148148149,11.7,13.53,3,0,0,0,3,0,2,0,1,1,4,0.4561143828949798
18767,36.96269675949589,5.0,0.2023,0.3666666666666667,11.64,2.35,2,0,0,2,0,0,1,0,1,0,0,0.3903421593407378
362,26.962083333171904,1.0,-0.8841,0.493452380952381,9.17,7.95,5,1,0,0,0,3,0,0,3,1,9,0.5323967568860097
400,27.1053587961942,3.0,0.9732,0.5565009337068162,8.44,22.89,10,2,0,1,6,4,6,4,4,6,6,0.6852524491298945
14817,1231.204328703694,4.0,0.8807,0.4991666666666667,7.54,8.78,4,0,0,1,4,2,0,0,1,2,5,0.6114011347849555
6956,194.9838773147203,4.0,0.8658,0.5541666666666667,6.22,3.0,5,0,1,2,3,1,0,0,0,0,1,0.4955796578441567
20891,3464.680000000168,4.0,0.968,0.5461538461538461,6.81,4.52,3,0,0,0,4,2,1,0,1,0,0,0.6044602748979819
20277,163.54512731498107,5.0,0.98,0.5700000000000001,10.1,5.08,2,1,0,1,5,0,0,1,2,0,2,0.45353892863437484
19861,36.59444444440305,5.0,0.9905,0.686017094017094,9.14,9.21,9,1,2,1,5,1,1,2,2,3,2,0.5498780772264666
4382,400.9597800923512,4.0,0.9794,0.5488095238095237,7.28,6.82,2,0,2,1,4,0,0,0,0,1,6,0.5722146223079241
9668,517.1998495371081,3.0,0.9907,0.5847222222222223,8.78,11.08,5,0,1,1,4,2,1,1,2,1,2,0.6161487467753312
24941,33.44089120347053,5.0,0.9742,0.5035434173669467,6.18,5.7,6,0,2,0,4,0,0,2,0,0,1,0.5923825334966263
10716,408.9926851852797,4.0,0.9708,0.5715986394557824,9.28,6.16,5,0,0,0,6,1,0,0,1,0,2,0.5505916608951512
957,63.0726967593655,1.0,0.8317,0.4297886989553656,11.32,13.72,12,0,1,0,2,0,3,2,1,1,6,0.6748435519670053
28053,314.69109953707084,5.0,0.9961,0.5653614403614404,8.98,17.01,12,2,2,5,17,0,2,1,1,2,4,0.795945044331638
2230,36.007824074011296,2.0,0.8316,0.4976190476190476,5.33,3.53,1,0,1,1,2,1,0,0,0,0,1,0.4917833046175445
18482,543.1081134257838,4.0,0.7717,0.6015151515151516,9.15,1.01,1,0,0,0,3,0,0,0,0,0,0,0.40541238428325377
19809,232.9960995367728,5.0,0.3851,0.5357142857142857,12.44,4.61,5,0,1,1,3,0,1,1,0,0,0,0.4955144044058186
543,72.24854166666046,5.0,0.9802,0.6349489795918367,8.5,5.76,2,0,0,1,7,1,0,0,1,1,3,0.4899600186204361
26678,145.1311689815484,5.0,0.9945,0.69,9.13,13.24,13,0,3,5,10,1,1,0,2,1,5,0.7172254333515299
5669,-2433.876840277575,5.0,0.9501,0.6753809523809523,5.08,4.16,6,1,0,1,8,0,1,0,2,0,3,0.3585423308695149
8751,740.9236111110076,2.0,0.743,0.5163919413919413,9.07,16.82,12,13,0,3,0,1,0,0,5,1,2,0.5889054958678629
1903,14.718796296510844,2.0,-0.9604,0.5133470695970697,6.98,36.93,10,1,0,1,9,3,7,1,10,9,19,0.8077592370043865
3855,132.42688657389954,5.0,0.872,0.6916666666666667,8.0,1.34,1,0,1,1,2,0,0,0,0,0,1,0.3858165971638839
25553,135.20432870369405,5.0,0.9451,0.549727355977356,10.49,6.98,7,0,2,3,4,1,0,1,0,0,2,0.6004722283055611
11914,75.97223379649222,2.0,0.9174,0.4188948306595365,5.94,9.15,7,0,0,1,7,4,1,0,0,4,5,0.6382721461174115
10351,48.04768518498168,4.0,0.7717,0.5816666666666667,6.06,3.44,0,0,1,3,0,1,1,1,0,0,2,0.42027727438560725
13380,321.90606481488794,2.0,0.6517,0.5053447874876447,8.57,13.25,14,0,1,0,5,0,2,0,1,4,6,0.6737958411288815
9335,447.3500115741044,5.0,0.9837,0.5238095238095238,7.11,9.49,5,0,0,3,11,1,0,1,0,1,2,0.6669766929285817
25345,430.8393634259701,1.0,0.5859,0.3916666666666666,4.44,3.44,2,0,0,0,1,0,1,0,0,0,1,0.48534744596272195
17572,236.95105324033648,1.0,0.8586,0.5131868131868133,7.49,5.54,8,1,0,0,9,0,0,1,2,0,2,0.5754884771114686
5041,-2470.904872685205,2.0,0.8912,0.4388278388278389,11.89,9.15,5,0,1,0,2,0,2,0,0,1,10,0.4746905749100823
5577,238.2248842595145,4.0,0.9517,0.7142857142857143,9.44,2.92,1,0,1,1,4,1,0,0,0,0,2,0.44294940675605227
19262,51.48596064792946,4.0,0.9618,0.5259259259259259,7.92,7.12,3,0,0,7,2,0,0,0,0,0,2,0.5006740377167667
12212,48.278125000186265,3.0,0.7509,0.6417748917748917,11.01,5.23,1,0,0,1,4,0,1,0,0,1,2,0.4336063677835252
12411,-3255.933460648172,5.0,0.9118,0.55,5.48,2.23,2,0,0,0,5,0,0,0,1,0,2,0.315562053149815
2601,153.93004629621282,1.0,0.8625,0.4828061224489796,9.05,11.78,8,2,1,5,5,2,1,1,0,3,4,0.649919114657411
107,670.6182291666046,4.0,0.0,0.2888888888888889,3.8,1.16,0,0,0,1,1,0,0,2,0,0,0,0.48120722305018954
2347,429.02199074067175,4.0,0.9779,0.6154545454545455,7.18,3.57,3,0,2,2,5,0,0,0,0,0,1,0.5158438476131472
23387,72.79409722238779,5.0,0.8689,0.9333333333333332,11.82,1.63,3,0,1,2,1,0,0,0,0,0,2,0.33396897415250465
26904,45.256793981418014,3.0,0.4767,0.5272727272727273,4.95,2.32,1,0,0,0,2,0,0,1,0,0,2,0.44251737273090297
4848,526.2437384258956,4.0,0.1451,0.3760935143288084,8.16,13.62,6,2,0,5,3,0,1,0,0,1,6,0.6689844382141124
14199,100.81709490716456,5.0,0.878,0.5357142857142858,6.49,6.87,4,0,0,0,5,0,1,0,0,0,3,0.5384062921197313
14535,58.85695601813495,5.0,0.8979,0.9,4.67,3.73,3,0,1,0,1,0,0,1,0,0,1,0.40752619664886763
20221,54.39236111100763,4.0,0.9337,0.5836634920634921,9.93,16.09,9,3,0,8,7,3,3,2,1,4,1,0.6257937940654724
18488,52.7846180559136,2.0,0.9799,0.42468671679198,9.44,8.01,7,0,1,7,8,1,1,0,2,3,1,0.5564818564353483
24359,95.07900462998076,5.0,0.9821,0.5028846153846154,51.6,7.7,9,0,0,0,5,1,0,0,0,1,2,0.48739018534487094
15721,329.93734953692183,2.0,0.6697,0.4799184149184148,9.73,15.51,1,0,0,0,3,1,1,0,6,3,0,0.558368462605363
28102,358.7537731481716,2.0,-0.363,0.4333333333333333,5.0,2.44,0,1,0,0,2,0,0,0,0,1,0,0.4528974402340665
8641,149.91296296333894,2.0,0.8519,0.5515555555555556,9.44,5.01,6,0,1,0,2,0,0,0,0,1,2,0.5151079347492532
2411,13.281608796678483,5.0,0.9918,0.5762755102040816,8.76,11.8,8,0,1,0,2,0,2,1,2,4,7,0.5370859999816598
4171,223.59016203694048,3.0,0.9601,0.5387345679012346,7.3,12.9,13,1,0,1,3,5,0,0,3,1,5,0.6885817911451315
16718,164.93188657378778,5.0,0.926,0.709047619047619,6.73,1.44,1,0,0,0,5,1,0,0,0,0,2,0.40884875106429336
21160,228.16489583300427,4.0,0.8789,0.5250560224089637,4.68,11.08,1,0,2,1,6,2,3,1,1,0,6,0.6341352520975737
23914,214.7445601848885,4.0,0.9768,0.5589002267573696,6.69,6.77,8,0,0,1,5,0,1,2,1,0,0,0.5495328538828591
8109,93.4891319447197,1.0,0.9345,0.4293775252525251,8.09,23.94,19,2,0,11,10,2,5,0,5,9,2,0.7067155407645085
19248,12.345289351884276,5.0,0.987,0.5624309552880982,5.4,8.11,6,1,0,8,14,1,3,0,0,3,2,0.5414832206144768
5281,-2901.309131944552,5.0,0.9298,0.3895238095238095,6.16,4.27,2,1,0,2,5,1,0,0,2,0,0,0.3698903734711749
4723,247.3111111111939,3.0,0.7184,0.4348484848484848,10.72,4.13,3,1,0,1,4,0,0,0,0,0,3,0.5013751907247228
14745,483.7216550926678,5.0,0.9865,0.5634920634920635,8.04,6.36,5,0,0,0,5,1,1,0,0,1,2,0.534703178380435
16756,770.105405092705,5.0,0.0,0.85,7.06,1.91,0,0,0,0,0,0,0,0,1,0,0,0.3429265867400133
10106,133.23458333313465,5.0,0.7686,0.4514147177608716,10.02,15.0,9,0,0,2,5,1,3,0,4,3,3,0.5916646989005258
8204,242.82026620348915,5.0,0.9799,0.62,4.76,5.63,5,0,2,1,2,0,0,3,0,1,3,0.5461024128530279
25796,749.0715046296827,5.0,0.9438,0.6126923076923078,5.66,7.61,8,0,0,1,5,1,1,1,1,0,3,0.5818601032935455
2888,244.9033680553548,4.0,0.9819,0.4915263748597081,9.74,17.13,17,3,0,4,7,0,1,0,1,6,2,0.6998511450080196
6153,92.92951388889924,4.0,0.902,0.5175,6.14,4.25,6,0,0,1,5,0,0,0,1,1,1,0.4899181567652138
7134,86.05447916639969,5.0,0.9584,0.7875000000000001,13.69,2.14,4,0,0,0,5,1,0,0,1,0,1,0.38539897102010623
17341,505.0197337958962,2.0,-0.4939,0.373611111111111,5.61,4.36,0,0,0,0,0,0,0,0,1,0,1,0.4938580874681059
15794,109.27013888861984,1.0,0.3182,0.5268518518518519,8.84,7.27,3,0,0,0,3,1,0,2,0,2,1,0.5506818181774018
7031,894.7985763889737,3.0,-0.9325,0.4178571428571428,7.35,8.26,2,0,0,0,2,1,2,0,0,0,3,0.5921993981902589
9416,224.15152777777985,3.0,0.423,0.6121428571428571,7.74,7.04,6,1,0,0,4,0,0,0,1,2,3,0.5102179891035604
28251,173.13916666666046,5.0,0.9094,0.7999999999999999,5.23,2.75,2,0,0,0,2,1,0,1,1,0,2,0.3882337904326011
10138,382.3422222225927,4.0,0.9162,0.6285714285714287,5.86,3.95,4,0,1,1,3,0,0,1,0,0,1,0.49977419219694924
14789,584.3049189816229,3.0,0.9024,0.548888888888889,14.12,8.93,2,0,1,0,4,4,0,1,1,3,0,0.5872674122878275
18791,44.45151620358229,3.0,0.9251,0.5031196581196582,6.34,16.54,12,1,1,10,7,2,1,2,1,0,7,0.7686546002803505
4067,358.05023148143664,3.0,-0.886,0.4916666666666667,7.78,5.86,0,0,0,0,7,0,0,0,0,2,2,0.5433213181439193
12969,29.31906250026077,1.0,-0.8732,0.3139880952380953,6.66,12.18,7,0,1,0,2,3,4,2,2,5,2,0.6079473526734311
14209,273.75306712975726,3.0,-0.0516,0.2722222222222222,8.37,2.82,3,0,0,2,2,1,0,0,0,0,3,0.5192647473335932
15674,114.2163657406345,5.0,0.9856,0.6280833333333333,7.67,10.69,9,0,1,1,8,1,0,1,0,1,4,0.6807749798841959
8572,101.31377314822748,4.0,0.959,0.6129629629629629,11.73,7.26,5,4,1,2,4,1,0,0,0,2,2,0.5020764140426863
1218,206.48603009292856,4.0,0.8934,0.5378282828282829,8.2,10.08,5,0,0,1,5,0,0,0,0,1,4,0.6120642350523191
2618,25.563865740783516,2.0,0.8586,0.6628490790255496,8.66,14.26,4,1,0,1,8,0,1,2,1,3,3,0.6274110696462769
10538,388.8613773146644,5.0,0.7003,0.4006493506493506,6.46,2.59,4,0,0,1,2,0,0,2,0,0,2,0.49393479879158947
20905,202.43746527750045,3.0,-0.0702,0.602987012987013,9.13,7.8,6,0,0,1,7,2,1,1,0,4,0,0.5530670691612284
26021,160.65049768518656,5.0,0.9758,0.6555555555555556,3.57,2.69,3,0,1,1,2,0,0,0,0,0,2,0.4431536682880544
6384,539.5684027778916,2.0,0.7783,0.3542592592592593,7.43,3.82,2,0,0,1,1,1,1,2,0,0,3,0.511297241610297
28532,41.50116898166016,5.0,0.9509,0.4657407407407407,8.08,4.82,1,0,0,0,2,0,1,0,0,1,1,0.44515734107060495
2745,73.81730324029922,4.0,0.972,0.5002272727272727,9.02,14.31,7,0,0,1,8,0,4,1,0,2,2,0.6443311536478978
21687,282.71331018488854,5.0,0.9974,0.5251844938687045,8.76,26.65,38,0,4,1,17,1,0,4,0,0,12,0.9720859703488546
17287,396.5401967591606,3.0,0.8271,0.5354166666666667,6.62,8.34,7,1,1,0,2,0,0,1,0,2,2,0.5879940441706138
9135,92.48002314800397,1.0,-0.6192,0.4135714285714285,7.8,14.56,6,0,0,0,1,1,5,0,1,1,0,0.611468783308067
8437,190.14510416658595,5.0,0.7845,0.6000000000000001,4.23,1.66,2,0,1,0,1,2,0,0,1,0,2,0.4274824776415042
22486,35.8796990737319,5.0,0.9186,0.7125,5.7,1.01,1,1,1,0,2,0,0,0,1,0,1,0.35765887801562585
7260,38.69656250020489,2.0,0.6983,0.4567599067599067,11.84,7.08,9,0,0,1,4,2,1,0,1,0,2,0.5738339087830804
6881,55.404768518172204,1.0,-0.5423,0.5333333333333333,8.04,1.51,0,0,0,2,0,0,0,0,1,0,0,0.3787227954467894
17449,-2979.326215277892,5.0,0.9349,0.6821428571428572,5.88,2.69,2,0,2,0,0,1,0,0,0,1,0,0.3160971761548612
19356,1209.2618171297945,5.0,0.9217,0.6020833333333333,4.77,3.42,7,0,1,1,3,0,0,0,0,1,1,0.525355634090138
20760,137.34959490736946,4.0,0.964,0.7238001867413633,9.01,11.81,11,1,1,7,7,0,1,0,1,1,2,0.6078656795507568
5389,-2438.641643518582,5.0,0.9493,0.5819930069930069,5.55,4.26,4,0,3,1,1,0,1,1,0,0,1,0.40906877924118035
6407,169.92862268490717,4.0,0.7105,0.1999999999999999,6.61,1.41,1,0,0,0,0,0,0,0,0,0,1,0.4619248074370038
797,26.011423611082137,2.0,0.891,0.4077724358974359,6.44,16.59,8,1,0,4,6,1,3,0,5,0,10,0.6581340638062165
4011,-775.667210648302,4.0,0.8067,0.3489583333333333,6.23,5.07,3,0,0,2,5,0,2,2,0,1,2,0.47668418167851034
25556,154.25270833354443,3.0,0.9349,0.4580086580086579,4.97,4.2,5,1,0,0,3,0,0,0,0,0,2,0.5138446808334657
16896,245.6593287033029,5.0,0.9683,0.5161764705882352,8.29,10.42,10,0,1,5,6,1,0,1,1,0,2,0.6695589549190419
16695,610.5660069445148,5.0,0.9643,0.8041666666666667,7.33,1.07,0,0,0,0,3,0,0,0,0,0,1,0.36404511029899905
13224,472.0206712959334,1.0,-0.7033,0.6888888888888888,7.46,4.2,5,0,0,0,0,0,0,0,1,0,1,0.4556050252852077
29089,78.28768518520519,4.0,0.9778,0.3583333333333333,5.03,5.01,2,0,1,0,0,1,0,0,2,1,1,0.487141083689972
9962,563.8575810184702,5.0,0.992,0.661904761904762,7.67,7.68,4,0,0,2,5,1,0,0,2,0,5,0.5306607372756206
4695,268.39671296300367,2.0,0.1796,0.4199999999999999,4.07,1.53,1,0,0,0,2,0,0,0,0,0,1,0.45941213605054687
23691,22.584340278059244,3.0,0.9643,0.5735714285714286,6.28,12.88,6,0,1,0,5,1,1,5,0,5,0,0.6518666046029413
7919,85.48287037014961,3.0,0.7906,0.4302100840336135,9.96,10.03,4,2,0,4,5,3,0,4,1,1,0,0.627161666143862
22829,607.1321412036195,3.0,0.7746,0.5428323412698413,11.18,8.43,9,0,1,1,6,1,1,0,0,0,2,0.644499909790226
4163,805.2100810185075,5.0,-0.4215,0.825,13.49,1.76,0,1,0,0,1,0,0,0,0,0,0,0.35157616267233033
19169,54.9600115744397,3.0,0.979,0.5790833333333334,11.04,7.95,4,0,0,4,5,0,0,1,0,0,1,0.5508738616451684
21644,64.60263888863847,4.0,0.9952,0.5139732816203404,11.43,26.93,9,0,2,1,12,4,3,0,0,1,10,0.9014919613346511
4852,616.9775347220711,2.0,-0.2892,0.4714285714285714,32.0,4.89,1,0,1,0,2,1,0,1,0,0,4,0.49817682170333805
11946,30.86422453727573,2.0,-0.9808,0.3055555555555555,11.87,9.83,1,0,0,0,5,0,0,0,0,0,0,0.648735875131675
15008,39.91341435164213,5.0,0.9526,0.5342592592592592,11.2,8.84,7,0,0,0,4,1,0,1,0,1,1,0.5911678527779862
17504,310.78973379638046,1.0,-0.2472,0.5914141414141414,8.68,13.88,4,0,1,4,4,0,3,2,1,1,0,0.6237802652050062
15827,-2792.8465046295896,5.0,0.9881,0.4235632183908045,8.6,13.16,12,1,0,0,7,1,1,3,0,6,1,0.5741176484833023
3175,40.18708333326504,1.0,0.802,0.5738095238095238,10.84,4.55,3,0,1,0,1,0,1,1,0,1,0,0.45442506490039186
24544,172.59743055561557,5.0,0.9071,0.4175213675213675,6.11,15.15,12,0,1,1,4,1,1,1,0,4,7,0.7341543142464005
16323,932.0474305553362,3.0,0.7169,0.6148148148148149,6.8,4.44,7,0,0,0,2,0,1,0,2,0,0,0.46695263846356333
19070,17.197824074421078,5.0,0.9965,0.5656790123456791,6.08,19.39,4,1,1,8,5,6,1,1,3,2,4,0.7290054826129568
8291,-2543.855405092705,5.0,0.9337,0.5175925925925926,7.47,3.36,5,1,1,1,0,0,0,1,2,0,0,0.3326014895223876
8866,-2520.8380787037318,2.0,0.9493,0.5670673076923076,5.47,4.82,2,0,0,4,5,0,0,0,0,1,0,0.38190651780116996
8672,84.1371064814739,1.0,0.602,0.347471264367816,5.93,23.58,22,0,0,19,5,2,10,1,5,9,4,0.6028020397337874
12147,991.4649768518284,5.0,0.9878,0.5686507936507936,8.33,22.48,14,0,1,4,7,2,2,5,2,3,8,0.8385189741114542
15051,539.2893518516794,1.0,0.8091,0.2965608465608466,5.06,4.94,1,0,0,0,2,0,2,1,0,1,3,0.5128336395175845
19481,971.3852777779102,5.0,0.9485,0.4895833333333333,4.37,4.1,7,0,1,2,2,2,1,0,0,0,2,0.5555900480969492
13937,927.9007291668096,3.0,0.742,0.395,9.59,7.61,7,0,1,0,3,0,2,0,0,3,1,0.5737441808844168
21468,19.05923611111939,4.0,-0.238,0.5033143245643245,6.85,18.44,14,2,2,9,10,0,1,5,2,6,1,0.7637984690213644
23938,-584.9715509261005,4.0,0.6249,0.572979797979798,15.88,3.41,3,0,0,0,2,2,0,2,0,0,0,0.43340105293624515
26417,253.17292824061587,2.0,0.8903,0.4414590964590964,8.71,14.04,6,0,0,1,5,0,3,1,3,5,4,0.5665484760328308
4822,299.2715162038803,1.0,0.9597,0.4441666666666667,9.41,17.41,2,1,0,1,5,0,1,0,0,0,9,0.7392102013033363
2052,20.311261574272063,5.0,0.8946,0.5900000000000001,6.9,3.89,2,0,0,1,2,0,1,1,0,2,2,0.4009301569543559
30097,365.040879630018,5.0,0.9888,0.4856862745098039,9.47,9.05,11,0,2,1,7,0,0,2,2,0,3,0.6790130900854757
1643,229.56980324117467,1.0,-0.9633,0.5723958333333333,6.52,9.02,5,0,0,0,5,1,1,0,2,3,4,0.551700802607301
29841,1303.8154050926678,5.0,0.8722,0.3166666666666666,7.48,5.46,1,0,0,2,1,0,2,1,0,0,1,0.5213311087164749
